player_id,name,short_name,position,jersey_number,height,preferred_foot,date_of_birth_ts,team_id,market_value_eur,nationality,roster_source
6189,Tolga Zengin,T. Zengin,G,29,192,,434592000,3050,,Türkiye,season_lineups
9860,Andreas Beck,A. Beck,M,,180,,542592000,3050,,Germany,season_lineups
36704,Marcelo,Marcelo,D,,191,,548467200,3050,,Brazil,season_lineups
14557,Duško Tošić,D. Tošić,D,5,184,,474940800,3050,,Serbia,season_lineups
4441,Adriano,Adriano,D,,173,,467596800,3050,,Brazil,season_lineups
7721,Atiba Hutchinson,A. Hutchinson,M,,187,,413510400,3050,,Canada,season_lineups
137642,Oğuzhan Özyakup,O. Özyakup,M,,180,,717206400,3050,,Türkiye,season_lineups
6254,Ricardo Quaresma,R. Quaresma,F,,175,,433382400,3050,,Portugal,season_lineups
71203,Tolgay Arslan,T. Arslan,F,30,180,,650764800,3050,580000,Germany,season_lineups
16078,Olcay Şahan,O. Şahan,M,,179,,548985600,3050,,Türkiye,season_lineups
72127,Cenk Tosun,C. Tosun,F,23,183,,676252800,3050,450000,Türkiye,season_lineups
43394,Necip Uysal,N. Uysal,D,20,180,,664675200,3050,96000,Türkiye,season_lineups
157014,Kerim Frei,K. Frei,M,11,173,,753667200,3050,69000,Türkiye,season_lineups
133780,Aras Özbiliz,A. Özbiliz,F,,175,,636940800,3050,,Armenia,season_lineups
19482,Fabri,Fabri,G,,185,,567907200,3050,,Spain,season_lineups
30137,Gökhan Gönül,G. Gönül,D,77,174,,473644800,3050,,Türkiye,season_lineups
39355,Rhodolfo,Rhodolfo,D,,193,,524102400,3050,,Brazil,season_lineups
29451,Ömer Şişmanoğlu,Ö. Şişmanoğlu,F,,186,,617932800,3050,24000,Türkiye,season_lineups
827922,Fatih Aksoy,F. Aksoy,D,20,189,,878774400,3050,1300000,Türkiye,season_lineups
15680,Caner Erkin,C. Erkin,D,,181,,591926400,3050,55000,Türkiye,season_lineups
4252,Gökhan Inler,G. Inler,M,,183,,457142400,3050,,Switzerland,season_lineups
329245,Anderson Talisca,A. Talisca,M,94,191,,760060800,3050,8800000,Brazil,season_lineups
116869,Vincent Aboubakar,V. Aboubakar,F,45,184,,696038400,3050,725000,Cameroon,season_lineups
115205,Atınç Nukan,A. Nukan,D,33,196,,743126400,3050,220000,Türkiye,season_lineups
787766,Muhammed Enes Durmuş,M. E. Durmuş,F,17,178,,852681600,3050,97000,Türkiye,season_lineups
1876,Ryan Babel,R. Babel,F,,185,,535334400,3050,,Netherlands,season_lineups
202870,Matej Mitrović,M. Mitrović,D,,187,,752889600,3050,550000,Croatia,season_lineups
28253,Demba Ba,D. Ba,F,19,188,,485827200,3050,,Senegal,season_lineups
60403,Ersan Gülüm,E. Gülüm,D,,185,,548208000,3050,,Türkiye,season_lineups
30143,Volkan Babacan,V. Babacan,G,1,192,,587260800,3086,52000,Türkiye,season_lineups
5713,Uğur Uçar,U. Uçar,D,,180,,544579200,3086,,Türkiye,season_lineups
43507,Yalçın Ayhan,Y. Ayhan,D,44,191,,389059200,3086,,Türkiye,season_lineups
18577,Alexandru Epureanu,A. Epureanu,D,6,187,,528163200,3086,,Moldova,season_lineups
43532,Eren Albayrak,E. Albayrak,D,,179,,672364800,3086,,Türkiye,season_lineups
2054,Emre Belözoğlu,E. Belözoğlu,M,,169,,337132800,3086,,Türkiye,season_lineups
43666,Mahmut Tekdemir,M. Tekdemir,D,,178,,569721600,3086,27000,Türkiye,season_lineups
758876,Cengiz Ünder,C. Ünder,F,11,173,,868838400,3086,5700000,Türkiye,season_lineups
42293,Marcio Mossoró,M. Mossoró,M,8,170,,423532800,3086,,Brazil,season_lineups
109779,Edin Višća,E. Višća,M,7,172,,635212800,3086,270000,Bosnia & Herzegovina,season_lineups
81138,Sokol Cikalleshi,S. Cikalleshi,F,,185,,646444800,3086,140000,Albania,season_lineups
