player_id,name,short_name,position,jersey_number,height,preferred_foot,date_of_birth_ts,team_id,market_value_eur,nationality,roster_source
754330,Uğurcan Çakır,U. Çakır,G,1,192,,828662400,3051,14500000,Türkiye,season_lineups
243175,Bruno Peres,B. Peres,D,33,178,,636249600,3051,240000,Brazil,season_lineups
235458,Edgar Ié,E. Ié,D,32,182,,767750400,3051,285000,Guinea-Bissau,season_lineups
794838,Vitor Hugo,V. Hugo,D,14,187,,674697600,3051,555000,Brazil,season_lineups
43605,İsmail Köybaşı,İ. Köybaşı,M,12,177,,616032000,3051,48000,Türkiye,season_lineups
114076,Anastasios Bakasetas,A. Bakasetas,M,11,180,,741225600,3051,3800000,Greece,season_lineups
876857,Berat Ayberk Özdemir,B. A. Özdemir,M,2,187,,895881600,3051,3100000,Türkiye,season_lineups
25985,Marek Hamšík,M. Hamšík,M,17,183,,554342400,3051,,Slovakia,season_lineups
26991,Gervinho,Gervinho,F,,179,,549072000,3051,,Côte d'Ivoire,season_lineups
975869,Djaniny,Djaniny,F,,190,,669513600,3051,1200000,Cape Verde,season_lineups
139455,Anthony Nwakaeme,A. N. Nwakaeme,M,9,185,,606441600,3051,220000,Nigeria,season_lineups
183483,Andreas Cornelius,A. Cornelius,F,14,193,,732240000,3051,415000,Denmark,season_lineups
896364,Yusuf Sarı,Y. Sarı,M,7,168,,911520000,3051,3700000,Türkiye,season_lineups
181901,Anders Trondsen,A. Trondsen,D,16,183,,796521600,3051,480000,Norway,season_lineups
136262,Yunus Malli,Y. Malli,M,,179,,698889600,3051,110000,Türkiye,season_lineups
873813,Murat Cem Akpinar,M. C. Akpinar,M,11,173,,917136000,3051,420000,Türkiye,season_lineups
758606,Erce Kardeşler,E. Kardeşler,G,31,186,,763603200,3051,375000,Türkiye,season_lineups
952726,Serkan Asan,S. Asan,D,61,170,,925257600,3051,255000,Türkiye,season_lineups
913994,Hüseyin Türkmen,H. Türkmen,D,4,183,,883612800,3051,275000,Türkiye,season_lineups
1064177,Ahmetcan Kaplan,A. Kaplan,D,4,189,,1042675200,3051,4600000,Türkiye,season_lineups
344225,Abdulkadir Parmak,A. Parmak,M,20,176,,788572800,3051,170000,Türkiye,season_lineups
826155,Abdülkadir Ömür,A. Ömür,M,10,168,,930268800,3051,2000000,Türkiye,season_lineups
136675,Manolis Siopis,M. Siopis,M,6,168,,768873600,3051,1600000,Greece,season_lineups
51407,Bengali-Fodé Koita,B. Koita,F,55,186,,656467200,3051,48000,Guinea,season_lineups
892937,Arda Akbulut,A. Akbulut,G,1,192,,978307200,3051,70000,Türkiye,season_lineups
97404,Stefano Denswil,S. Denswil,D,4,188,,736732800,3051,760000,Suriname,season_lineups
796133,Dorukhan Toköz,D. Toköz,M,24,180,,832636800,3051,870000,Türkiye,season_lineups
910094,Muhammet Taha Tepe,M. T. Tepe,G,54,184,,978307200,3051,410000,Türkiye,season_lineups
964233,Salih Kavrazlı,S. Kavrazlı,F,28,178,,1016236800,3051,135000,Türkiye,season_lineups
109779,Edin Višća,E. Višća,M,7,172,,635212800,3051,270000,Bosnia & Herzegovina,season_lineups
256663,Yusuf Erdoğan,Y. Erdoğan,M,10,172,,713145600,3051,310000,Türkiye,season_lineups
867493,Tymoteusz Puchacz,T. Puchacz,D,27,180,,917049600,3051,1500000,Poland,season_lineups
156008,Jean Evrard Kouassi,J. Kouassi,M,17,174,,780451200,3051,650000,Côte d'Ivoire,season_lineups
1101279,Taha Altıkardeş,T. Altıkardeş,D,4,188,,1061510400,3051,5200000,Türkiye,season_lineups
997130,Emrehan Gedikli,E. Gedikli,F,9,185,,1051228800,3051,155000,Türkiye,season_lineups
1085376,Kerem Şen,K. Şen,M,16,175,,1010966400,3051,360000,Türkiye,season_lineups
815890,Altay Bayındır,A. Bayındır,G,1,198,,892512000,3052,6800000,Türkiye,season_lineups
338651,Marcel Tisserand,M. Tisserand,D,32,190,,726624000,3052,1300000,DR Congo,season_lineups
823092,Attila Szalai,A. Szalai,D,41,192,,885254400,3052,2100000,Hungary,season_lineups
12194,Filip Novák,F. Novák,D,57,184,,646358400,3052,140000,Czechia,season_lineups
791616,Bright Osayi-Samuel,B. Osayi-Samuel,D,26,175,,883526400,3052,5700000,Nigeria,season_lineups
139256,Miha Zajc,M. Zajc,M,8,180,,773020800,3052,1300000,Slovenia,season_lineups
29735,Luiz Gustavo,L. Gustavo,M,14,187,,553996800,3052,180000,Brazil,season_lineups
825844,Ferdi Kadıoğlu,F. Kadıoğlu,D,24,174,,939254400,3052,31000000,Türkiye,season_lineups
226986,İrfan Can Kahveci,İ. C. Kahveci,M,71,180,,805766400,3052,3600000,Türkiye,season_lineups
16176,Mesut Özil,M. Özil,M,,180,,592876800,3052,,Germany,season_lineups
825088,Mbwana Ally Samatta,M. Samatta,F,25,183,,725068800,3052,880000,Tanzania,season_lineups
43528,Serdar Aziz,S. Aziz,D,,183,,656640000,3052,71000,Türkiye,season_lineups
123917,Serdar Dursun,S. Dursun,F,19,190,,687830400,3052,275000,Türkiye,season_lineups
169425,Nazım Sangaré,N. Sangaré,D,30,180,,770256000,3052,220000,Türkiye,season_lineups
251907,Ozan Tufan,O. Tufan,M,11,182,,795916800,3052,1400000,Türkiye,season_lineups
22981,José Sosa,J. Sosa,M,7,179,,487987200,3052,80000,Argentina,season_lineups
1023481,Osman Ertuğrul Çetin,O. E. Çetin,G,34,188,,1050883200,3052,515000,Türkiye,season_lineups
847494,Berke Özer,B. Özer,G,1,191,,959212800,3052,10500000,Türkiye,season_lineups
1091116,Arda Güler,A. Güler,M,15,176,,1109289600,3052,87000000,Türkiye,season_lineups
929649,Muhammed Gümüşkaya,M. Gümüşkaya,M,10,177,,978307200,3052,505000,Türkiye,season_lineups
896569,Min-jae Kim,M. Kim,D,3,190,,848016000,3052,26000000,South Korea,season_lineups
106456,Enner Valencia,E. Valencia,F,10,177,,626140800,3052,1400000,Ecuador,season_lineups
1091864,Fatih Yiğit Şanlıtürk,F. Y. Şanlıtürk,M,10,176,,1041379200,3052,155000,Türkiye,season_lineups
1133195,Melih Bostan,M. Bostan,F,91,173,,1081382400,3052,725000,Türkiye,season_lineups
856849,Mert Hakan Yandaş,M. H. Yandaş,M,8,174,,777254400,3052,2700000,Türkiye,season_lineups
831809,Diego Rossi,D. Rossi,F,10,170,,894153600,3052,7700000,Uruguay,season_lineups
770083,Mergim Berisha,M. Berisha,F,20,186,,894844800,3052,1600000,Germany,season_lineups
187431,Max Meyer,M. Meyer,M,7,173,,811382400,3052,935000,Germany,season_lineups
962620,Çağtay Kurukalıp,Ç. Kurukalıp,D,33,172,,1014508800,3052,550000,Türkiye,season_lineups
836686,Burak Kapacak,B. Kapacak,M,17,180,,944611200,3052,195000,Türkiye,season_lineups
972410,Miguel Crespo,M. Crespo,M,13,187,,842400000,3052,2400000,Portugal,season_lineups
139304,Dimitrios Pelkas,D. Pelkas,M,10,175,,751593600,3052,1400000,Greece,season_lineups
1133189,Ruhan Arda Aksoy,R. A. Aksoy,D,22,174,,1049068800,3052,26000,Türkiye,season_lineups
1084169,Bartu Kulbílge,B. Kulbílge,G,22,189,,1056153600,3052,110000,Türkiye,season_lineups
1063395,Arda Kurtulan,A. Kurtulan,M,2,183,,1037664000,3052,4800000,Türkiye,season_lineups
1133206,Yusuf Kocatürk,Y. Kocatürk,D,14,190,,1090886400,3052,240000,Türkiye,season_lineups
1091815,Emir Ortakaya,E. Ortakaya,D,65,185,,1087862400,3052,645000,Türkiye,season_lineups
1216107,Furkan Onur Akyüz,F. O. Akyüz,G,97,,,1127260800,3052,,Türkiye,season_lineups
63952,Ibrahim Šehić,I. Šehić,G,13,190,,589161600,3085,185000,Bosnia & Herzegovina,season_lineups
41240,Nejc Skubic,N. Skubic,D,,175,,613699200,3085,,Slovenia,season_lineups
135680,Ahmet Çalık,A. Çalık,D,6,184,,762220800,3085,980000,Türkiye,season_lineups
178963,Abdülkerim Bardakcı,A. Bardakcı,D,42,185,,778896000,3085,7100000,Türkiye,season_lineups
224112,Guilherme Haubert Sityá,G. H. Sityá,D,12,179,,638928000,3085,310000,Brazil,season_lineups
847782,Soner Dikmen,S. Dikmen,M,6,179,,746841600,3085,775000,Türkiye,season_lineups
795421,Amir Hadžiahmetović,A. Hadžiahmetović,M,20,179,,857779200,3085,3800000,Bosnia & Herzegovina,season_lineups
108580,Paul-José Mpoku,P. Mpoku,M,,180,,703641600,3085,,DR Congo,season_lineups
187153,Endri Çekiçi,E. Çekiçi,M,10,179,,848707200,3085,515000,Albania,season_lineups
81138,Sokol Cikalleshi,S. Cikalleshi,F,,185,,646444800,3085,140000,Albania,season_lineups
226784,Zymer Bytyqi,Z. Bytyqi,M,,176,,842400000,3085,1900000,Kosovo,season_lineups
138123,Amar Rahmanović,A. Rahmanović,F,11,192,,768787200,3085,1100000,Bosnia & Herzegovina,season_lineups
96520,Serdar Gürler,S. Gürler,M,7,176,,684806400,3085,110000,Türkiye,season_lineups
787949,Adil Demirbağ,A. Demirbağ,D,4,182,,881712000,3085,2200000,Türkiye,season_lineups
94533,Eray Birnican,E. Birnican,G,,185,,585360000,3085,27000,Türkiye,season_lineups
594420,Barış Yardımcı,B. Yardımcı,D,,176,,713750400,3085,48000,Türkiye,season_lineups
100102,Alper Uludağ,A. Uludağ,D,,180,,660873600,3085,79000,Türkiye,season_lineups
1063942,Oğulcan Ülgün,O. Ülgün,M,35,178,,894844800,3085,1100000,Türkiye,season_lineups
957445,Ekrem Kayılıbal,E. Kayılıbal,F,,176,,937958400,3085,27000,Türkiye,season_lineups
1091506,Ahmet Karademir,A. Karademir,F,17,173,,1080864000,3085,290000,Türkiye,season_lineups
889761,Erdon Daci,E. Daci,F,,183,,899510400,3085,245000,North Macedonia,season_lineups
851243,Konrad Michalak,K. Michalak,M,71,174,,874627200,3085,790000,Poland,season_lineups
1143587,Ahmed Hassan,A. Hassan,F,19,191,,731289600,3085,655000,Egypt,season_lineups
55398,Marin Aničić,M. Aničić,D,,192,,619315200,3085,,Bosnia & Herzegovina,season_lineups
188265,Erten Ersu,E. Ersu,G,34,194,,766886400,3085,77000,Türkiye,season_lineups
1134197,Nafican Yardimci,N. Yardimci,D,19,180,,985132800,3085,155000,Türkiye,season_lineups
60363,Musa Çağıran,M. Çağıran,D,35,185,,721958400,3085,24000,Türkiye,season_lineups
1092045,Hüseyin Biber,H. Biber,F,,176,,1048550400,3085,54000,Türkiye,season_lineups
1173536,Mehmet Erdoğan,M. Erdoğan,G,1,193,,1088899200,3085,490000,Türkiye,season_lineups
803148,Amilton da Silva,A. d. Silva,M,89,172,,618883200,3085,70000,Brazil,season_lineups
826809,Alberk Koç,A. Koc,D,70,181,,855964800,3085,120000,Türkiye,season_lineups
904303,Uğurcan Yazğılı,U. Yazğılı,D,5,184,,923616000,3085,1200000,Türkiye,season_lineups
30143,Volkan Babacan,V. Babacan,G,1,192,,587260800,3086,52000,Türkiye,season_lineups
103912,Ömer Ali Şahiner,Ö. A. Şahiner,D,42,175,,694310400,3086,235000,Türkiye,season_lineups
839982,Léo Duarte,L. Duarte,D,5,183,,837561600,3086,2400000,Brazil,season_lineups
992551,Ravil Tagir,R. Tagir,D,28,185,,1052179200,3086,2100000,Türkiye,season_lineups
248529,Lucas Lima,L. Lima,D,3,178,,687052800,3086,190000,Brazil,season_lineups
985934,Youssouf Ndayishimiye,Y. Ndayishimiye,D,55,183,,909446400,3086,8400000,Burundi,season_lineups
120298,Tolga Ciğerci,T. Ciğerci,M,38,185,,701308800,3086,160000,Türkiye,season_lineups
109779,Edin Višća,E. Višća,M,7,172,,635212800,3086,270000,Bosnia & Herzegovina,season_lineups
806964,Berkay Özcan,B. Özcan,M,8,178,,887500800,3086,1600000,Türkiye,season_lineups
45377,Danijel Aleksić,D. Aleksić,M,9,182,,672969600,3086,210000,Serbia,season_lineups
51833,Fredrik Gulbrandsen,F. Gulbrandsen,F,8,178,,716083200,3086,525000,Norway,season_lineups
128440,Junior Caiçara,J. Caiçara,D,5,173,,609638400,3086,240000,Brazil,season_lineups
252207,Deniz Türüç,D. Türüç,M,9,175,,728265600,3086,640000,Türkiye,season_lineups
906049,Ahmed Kutucu,A. Kutucu,M,21,181,,951868800,3086,3300000,Türkiye,season_lineups
43543,Muhammet Demir,M. Demir,F,99,180,,695001600,3086,105000,Türkiye,season_lineups
190207,Atabey Çiçek,A. Çiçek,F,9,188,,806544000,3086,240000,Türkiye,season_lineups
827418,Muhammed Şengezer,M. Şengezer,G,16,185,,852422400,3086,2600000,Türkiye,season_lineups
584116,Carlos Ponck,C. Ponck,D,26,183,,789955200,3086,210000,Cape Verde,season_lineups
1009308,Emre Kaplan,E. Kaplan,D,75,174,,979257600,3086,380000,Türkiye,season_lineups
43666,Mahmut Tekdemir,M. Tekdemir,D,,178,,569721600,3086,27000,Türkiye,season_lineups
95377,Peter Žulj,P. Žulj,M,44,185,,739584000,3086,435000,Austria,season_lineups
13148,Stefano Okaka,S. Okaka,F,7,186,,618624000,3086,94000,Italy,season_lineups
129992,Şener Özbayraklı,Ş. Özbayraklı,D,,172,,632966400,3086,,Türkiye,season_lineups
32492,Nacer Chadli,N. Chadli,M,,187,,618019200,3086,,Belgium,season_lineups
18577,Alexandru Epureanu,A. Epureanu,D,6,187,,528163200,3086,,Moldova,season_lineups
39847,Hasan Ali Kaldırım,H. A. Kaldırım,D,3,182,,629164800,3086,52000,Türkiye,season_lineups
1164960,Can Yazici,C. Yazici,D,,,,1038700800,3086,27000,Türkiye,season_lineups
1065508,Deniz Dilmen,D. Dilmen,G,1,198,,1117929600,3086,655000,Türkiye,season_lineups
1121257,Emre Karaal,E. Karaal,M,28,185,,1042588800,3086,45000,Türkiye,season_lineups
96520,Serdar Gürler,S. Gürler,M,7,176,,684806400,3086,110000,Türkiye,season_lineups
68002,Emre Çolak,E. Çolak,M,,169,,674697600,3086,,Türkiye,season_lineups
1148977,Batuhan Çelik,B. Çelik,F,9,186,,1105488000,3086,710000,Türkiye,season_lineups
1186309,Güney Sağır,G. Sağır,F,,178,,1051747200,3086,,Türkiye,season_lineups
77725,Pizzi,Pizzi,M,21,179,,623635200,3086,270000,Portugal,season_lineups
295361,Mahmoud Trézéguet,M. Trézéguet,M,7,179,,780969600,3086,4099999,Egypt,season_lineups
135695,Salih Uçan,S. Uçan,M,8,182,,757814400,3086,1100000,Türkiye,season_lineups
1138102,Bedirhan Özyurt,B. Özyurt,D,5,195,,1048550400,3086,145000,Türkiye,season_lineups
1148991,Efe Arda Koyuncu,E. A. Koyuncu,D,,182,,1120780800,3086,105000,Türkiye,season_lineups
5247,Serkan Kırıntılı,S. Kırıntılı,G,,185,,477273600,6362,,Türkiye,season_lineups
827922,Fatih Aksoy,F. Aksoy,D,20,189,,878774400,6362,1300000,Türkiye,season_lineups
54775,Nemanja Milunović,N. Milunović,D,19,193,,612576000,6362,48000,Serbia,season_lineups
604754,Miha Mevlja,M. Mevlja,D,,190,,645148800,6362,,Slovenia,season_lineups
41835,Daniel Candeias,D. Candeias,M,21,177,,572745600,6362,48000,Portugal,season_lineups
136675,Manolis Siopis,M. Siopis,M,6,168,,768873600,6362,1600000,Greece,season_lineups
876782,Umut Güneş,U. Güneş,M,20,177,,953164800,6362,2400000,Türkiye,season_lineups
831038,Cristián Borja,C. Borja,D,26,182,,729993600,6362,1900000,Colombia,season_lineups
60510,Efecan Karaca,E. Karaca,M,7,166,,627177600,6362,97000,Türkiye,season_lineups
293115,Famara Diédhiou,F. Diédhiou,F,18,189,,704764800,6362,260000,Senegal,season_lineups
814334,Davidson,Davidson,M,11,177,,668131200,6362,340000,Brazil,season_lineups
255957,Tayfur Bingöl,T. Bingöl,M,75,180,,726710400,6362,530000,Türkiye,season_lineups
30745,Juanfran,Juanfran,D,2,178,,589939200,6362,,Spain,season_lineups
849329,Ahmed Ildız,A. Ildız,M,66,181,,849139200,6362,290000,Türkiye,season_lineups
800458,Efkan Bekiroğlu,E. Bekiroğlu,M,11,185,,811036800,6362,1300000,Türkiye,season_lineups
59715,Marafona,Marafona,G,28,190,,547430400,6362,26000,Portugal,season_lineups
1133582,Yusuf Karagöz,Y. Karagöz,G,99,195,,939081600,6362,97000,Türkiye,season_lineups
1003161,Furkan Bayır,F. Bayır,D,23,188,,950054400,6362,1200000,Türkiye,season_lineups
999396,Oğuz Aydın,O. Aydın,M,70,183,,972604800,6362,7500000,Türkiye,season_lineups
1046689,Buluthan Bulut,B. Bulut,M,25,171,,1027209600,6362,55000,Türkiye,season_lineups
