player_id,name,short_name,position,jersey_number,height,preferred_foot,date_of_birth_ts,team_id,market_value_eur,nationality,roster_source
913656,Ersin Destanoğlu,E. Destanoğlu,G,30,195,,978307200,3050,2600000,Türkiye,season_lineups
43394,Necip Uysal,N. Uysal,D,20,180,,664675200,3050,96000,Türkiye,season_lineups
51225,Domagoj Vida,D. Vida,D,21,184,,609811200,3050,580000,Croatia,season_lineups
76529,Welinton,Welinton,D,,181,,608169600,3050,24000,Brazil,season_lineups
123387,Fabrice N'Sakala,F. N'Sakala,D,21,178,,648518400,3050,110000,DR Congo,season_lineups
7721,Atiba Hutchinson,A. Hutchinson,M,,187,,413510400,3050,,Canada,season_lineups
954832,Ajdin Hasić,A. Hasić,F,14,180,,1002412800,3050,2600000,Bosnia & Herzegovina,season_lineups
137642,Oğuzhan Özyakup,O. Özyakup,M,,180,,717206400,3050,,Türkiye,season_lineups
546220,Bernard Mensah,B. Mensah,M,43,180,,782352000,3050,2100000,Ghana,season_lineups
277437,Tyler Boyd,T. Boyd,M,19,177,,788745600,3050,515000,USA,season_lineups
790179,Cyle Larin,C. Larin,F,9,187,,798076800,3050,3600000,Canada,season_lineups
796133,Dorukhan Toköz,D. Toköz,M,24,180,,832636800,3050,870000,Türkiye,season_lineups
284767,Umut Nayir,U. Nayir,F,18,191,,741225600,3050,730000,Türkiye,season_lineups
18115,Jeremain Lens,J. Lens,F,,178,,564710400,3050,,Netherlands,season_lineups
39587,Adem Ljajić,A. Ljajić,M,88,182,,686102400,3050,435000,Serbia,season_lineups
838594,Hüseyin Atakan Üner,H. A. Üner,M,,170,,929491200,3050,26000,Türkiye,season_lineups
813764,Utku Yuvakuran,U. Yuvakuran,G,97,192,,878428800,3050,120000,Türkiye,season_lineups
929651,Erdoğan Kaya,E. Kaya,D,30,187,,985651200,3050,155000,Türkiye,season_lineups
910086,Rıdvan Yılmaz,R. Yılmaz,D,33,174,,990403200,3050,3700000,Türkiye,season_lineups
966811,Kartal Kayra Yılmaz,K. K. Yılmaz,M,17,177,,973296000,3050,2400000,Türkiye,season_lineups
826162,Güven Yalçın,G. Yalçın,F,10,184,,916617600,3050,1100000,Türkiye,season_lineups
927376,Francisco Montero,F. Montero,D,20,185,,916272000,3050,910000,Spain,season_lineups
116869,Vincent Aboubakar,V. Aboubakar,F,45,184,,696038400,3050,725000,Cameroon,season_lineups
