player_id,name,short_name,position,jersey_number,height,preferred_foot,date_of_birth_ts,team_id,market_value_eur,nationality,roster_source
28381,Fernando Muslera,F. Muslera,G,16,190,,519264000,3061,685000,Uruguay,season_lineups
40076,Mariano,Mariano,D,,177,,519868800,3061,81000,Brazil,season_lineups
44691,Maicon,Maicon,D,3,191,,590198400,3061,97000,Brazil,season_lineups
43528,Serdar Aziz,S. Aziz,D,,183,,656640000,3061,71000,Türkiye,season_lineups
109569,Martin Linnes,M. Linnes,D,25,177,,685324800,3061,320000,Norway,season_lineups
228342,Badou Ndiaye,B. Ndiaye,M,,180,,656985600,3061,330000,Senegal,season_lineups
41837,Fernando,Fernando,M,,183,,554169600,3061,485000,Brazil,season_lineups
787429,Garry Rodrigues,G. Rodrigues,M,10,173,,659664000,3061,315000,Cape Verde,season_lineups
72999,Younès Belhanda,Y. Belhanda,M,9,177,,635904000,3061,825000,Morocco,season_lineups
120298,Tolga Ciğerci,T. Ciğerci,M,38,185,,701308800,3061,160000,Türkiye,season_lineups
3530,Bafetimbi Gomis,B. Gomis,F,,184,,492134400,3061,,France,season_lineups
169165,Sinan Gümüş,S. Gümüş,F,,179,,758592000,3061,54000,Germany,season_lineups
138165,Koray Günter,K. Günter,D,22,185,,776995200,3061,760000,Germany,season_lineups
21943,Eren Derdiyok,E. Derdiyok,F,,191,,582076800,3061,,Switzerland,season_lineups
94874,Eray İşcan,E. İşcan,G,67,197,,679881600,3061,,Türkiye,season_lineups
122922,Lionel Carole,L. Carole,D,23,180,,671414400,3061,315000,France,season_lineups
135680,Ahmet Çalık,A. Çalık,D,6,184,,762220800,3061,980000,Türkiye,season_lineups
857747,Atalay Babacan,A. Babacan,M,20,170,,962150400,3061,375000,Türkiye,season_lineups
31253,Selçuk İnan,S. İnan,M,8,182,,476841600,3061,,Türkiye,season_lineups
857749,Recep Gül,R. Gül,F,,171,,973382400,3061,52000,Türkiye,season_lineups
21876,Yasin Öztekin,Y. Öztekin,F,7,179,,543110400,3061,48000,Türkiye,season_lineups
70963,Tarık Çamdal,T. Çamdal,D,10,172,,669772800,3061,48000,Türkiye,season_lineups
174141,Emrah Başsan,E. Başsan,M,14,177,,703468800,3061,145000,Türkiye,season_lineups
352664,Jason Denayer,J. Denayer,D,,184,,804297600,3061,1100000,Belgium,season_lineups
37240,Sofiane Feghouli,S. Feghouli,M,,178,,630633600,3061,145000,Algeria,season_lineups
42263,Iasmin Latovlevici,I. Latovlevici,D,,175,,516153600,3061,,Romania,season_lineups
867595,Batuhan Şen,B. A. Şen,G,12,192,,918000000,3061,210000,Türkiye,season_lineups
9055,Cédric Carrasso,C. Carrasso,G,16,187,,378518400,3061,,France,season_lineups
14900,Ryan Donk,R. Donk,D,,192,,512524800,3061,,Suriname,season_lineups
6208,Hakan Balta,H. Balta,D,22,184,,417225600,3061,,Türkiye,season_lineups
34639,Yuto Nagatomo,Y. Nagatomo,D,5,169,,526867200,3061,92000,Japan,season_lineups
845000,Gökay Güney,G. Güney,D,,180,,927072000,3061,53000,Türkiye,season_lineups
806972,Celil Yüksel,C. Yüksel,M,5,165,,883612800,3061,865000,Türkiye,season_lineups
933696,Boran Güngör,B. Güngör,G,34,187,,946684800,3061,49000,Türkiye,season_lineups
857740,Ozan Kabak,O. Kabak,D,5,185,,953942400,3061,4900000,Türkiye,season_lineups
15677,Volkan Demirel,V. Demirel,G,1,191,,372988800,3052,,Türkiye,season_lineups
32891,Mauricio Isla,Mauricio Isla,D,,177,,582076800,3052,77000,Chile,season_lineups
38471,Roman Neustädter,R. Neustädter,D,33,190,,572140800,3052,140000,Russia,season_lineups
12394,Martin Škrtel,M. Škrtel,D,,191,,471916800,3052,,Slovakia,season_lineups
43605,İsmail Köybaşı,İ. Köybaşı,M,12,177,,616032000,3052,48000,Türkiye,season_lineups
17793,Mehmet Topal,M. Topal,M,5,187,,510192000,3052,,Türkiye,season_lineups
119035,Souza,Souza,M,5,188,,603158400,3052,,Brazil,season_lineups
42102,Nabil Dirar,N. Dirar,D,,187,,509673600,3052,45000,Morocco,season_lineups
55028,Alper Potuk,A. Potuk,M,26,177,,671068800,3052,135000,Türkiye,season_lineups
16540,Mathieu Valbuena,M. Valbuena,F,28,167,,465091200,3052,54000,France,season_lineups
1,Robin van Persie,R. v. Persie,F,,183,,428976000,3052,,Netherlands,season_lineups
114911,Aatif Chahechouhe,A. Chahechouhe,M,,176,,520646400,3052,,Morocco,season_lineups
836848,Ahmethan Köse,A. Köse,F,17,182,,852595200,3052,26000,Türkiye,season_lineups
785498,Samed Karakoç,S. Karakoç,M,11,170,,867628800,3052,48000,Türkiye,season_lineups
188265,Erten Ersu,E. Ersu,G,34,194,,766886400,3052,77000,Türkiye,season_lineups
3367,Carlos Kameni,C. Kameni,G,,186,,445910400,3052,55000,Cameroon,season_lineups
129992,Şener Özbayraklı,Ş. Özbayraklı,D,,172,,632966400,3052,,Türkiye,season_lineups
39847,Hasan Ali Kaldırım,H. A. Kaldırım,D,3,182,,629164800,3052,52000,Türkiye,season_lineups
135695,Salih Uçan,S. Uçan,M,8,182,,757814400,3052,1100000,Türkiye,season_lineups
826153,Oğuz Kağan Güçtekin,O. K. Güçtekin,M,6,174,,923356800,3052,535000,Türkiye,season_lineups
251907,Ozan Tufan,O. Tufan,M,11,182,,795916800,3052,1400000,Türkiye,season_lineups
90862,Giuliano,Giuliano,M,,172,,644112000,3052,415000,Brazil,season_lineups
13208,Roberto Soldado,R. Soldado,F,,180,,486000000,3052,,Spain,season_lineups
59731,Luís Neto,L. Neto,D,,185,,580608000,3052,,Portugal,season_lineups
339901,Vincent Janssen,V. Janssen,F,18,184,,771552000,3052,4700000,Netherlands,season_lineups
37612,Mehmet Ekici,M. Ekici,M,,180,,638323200,3052,,Türkiye,season_lineups
1856192,Fernandão,Fernandão,F,,192,,543801600,3052,,Brazil,season_lineups
862477,Yiğithan Güveli,Y. Güveli,D,3,193,,895276800,3052,49000,Türkiye,season_lineups
871644,Serhat Kot,S. Kot,D,,170,,871344000,3052,130000,Türkiye,season_lineups
838232,Eljif Elmas,E. Elmas,M,20,182,,938131200,3052,13500000,North Macedonia,season_lineups
924168,Batuhan Yilmaz,B. Yilmaz,D,4,190,,915148800,3052,120000,Türkiye,season_lineups
927051,Ahmet Oytun Özdoğan,A. O. Özdoğan,G,35,198,,884908800,3052,23000,Türkiye,season_lineups
30143,Volkan Babacan,V. Babacan,G,1,192,,587260800,3086,52000,Türkiye,season_lineups
128440,Junior Caiçara,J. Caiçara,D,5,173,,609638400,3086,240000,Brazil,season_lineups
332963,Joseph Attamah,J. Attamah,D,3,180,,769564800,3086,320000,Ghana,season_lineups
18577,Alexandru Epureanu,A. Epureanu,D,6,187,,528163200,3086,,Moldova,season_lineups
532,Gaël Clichy,G. Clichy,D,22,176,,491184000,3086,,France,season_lineups
43666,Mahmut Tekdemir,M. Tekdemir,D,,178,,569721600,3086,27000,Türkiye,season_lineups
4252,Gökhan Inler,G. Inler,M,,183,,457142400,3086,,Switzerland,season_lineups
109779,Edin Višća,E. Višća,M,7,172,,635212800,3086,270000,Bosnia & Herzegovina,season_lineups
42293,Marcio Mossoró,M. Mossoró,M,8,170,,423532800,3086,,Brazil,season_lineups
10668,Eljero Elia,E. Elia,F,,176,,540172800,3086,,Netherlands,season_lineups
3094,Emmanuel Adebayor,E. Adebayor,F,,190,,446601600,3086,,Togo,season_lineups
