player_id,name,short_name,position,jersey_number,height,preferred_foot,date_of_birth_ts,team_id,market_value_eur,nationality,roster_source
103457,Günay Güvenç,G. Güvenç,G,19,187,,677808000,3061,310000,Türkiye,season_lineups
355088,Roland Sallai,R. Sallai,D,7,182,,864259200,3061,12400000,Hungary,season_lineups
566102,Davinson Sánchez,D. Sánchez,D,6,187,,834537600,3061,18500000,Colombia,season_lineups
178963,Abdülkerim Bardakcı,A. Bardakcı,D,42,185,,778896000,3061,7100000,Türkiye,season_lineups
981483,Eren Elmalı,E. Elmalı,D,17,180,,962928000,3061,5400000,Türkiye,season_lineups
754794,Lucas Torreira,L. Torreira,M,34,168,,823996800,3061,12400000,Uruguay,season_lineups
307284,Mario Lemina,M. Lemina,M,99,184,,746841600,3061,4600000,Gabon,season_lineups
857738,Yunus Akgün,Y. Akgün,M,11,173,,962928000,3061,16700000,Türkiye,season_lineups
913593,Gabriel Sara,G. Sara,M,8,178,,930355200,3061,21000000,Brazil,season_lineups
293519,Leroy Sané,L. Sané,M,10,184,,821318400,3061,24000000,Germany,season_lineups
904096,Barış Alper Yılmaz,B. A. Yılmaz,M,53,186,,959040000,3061,28000000,Türkiye,season_lineups
138152,Kaan Ayhan,K. Ayhan,D,23,185,,784425600,3061,1900000,Türkiye,season_lineups
897291,Ismail Jakobs,I. Jakobs,D,4,184,,934848000,3061,8700000,Senegal,season_lineups
1464636,Arda Ünyay,A. Ünyay,D,91,187,,1169078400,3061,970000,Türkiye,season_lineups
992912,Berkan Kutlu,B. Kutlu,M,18,186,,885686400,3061,1800000,Türkiye,season_lineups
864898,Nicolò Zaniolo,N. Zaniolo,F,10,189,,930873600,3061,12300000,Italy,season_lineups
1210422,Jankat Yılmaz,J. Yılmaz,G,24,193,,1092614400,3061,880000,Türkiye,season_lineups
997155,Metehan Baltacı,M. Baltacı,D,3,189,,1036281600,3061,2100000,Türkiye,season_lineups
1126433,Elias Jelert,E. Jelert,D,38,178,,1055376000,3061,7600000,Denmark,season_lineups
906049,Ahmed Kutucu,A. Kutucu,M,21,181,,951868800,3061,3300000,Türkiye,season_lineups
962283,Yusuf Demir,Y. Demir,F,22,173,,1054512000,3061,930000,Austria,season_lineups
822471,Victor Osimhen,V. Osimhen,F,45,186,,914889600,3061,73000000,Nigeria,season_lineups
233114,Mauro Icardi,M. Icardi,F,9,181,,730080000,3061,5200000,Argentina,season_lineups
1008884,Kazımcan Karataş,K. Karataş,D,88,182,,1042675200,3061,2100000,Türkiye,season_lineups
